Point,Corner,Lx,vb,vd,vg,Pass/Fail,capbd,capbs,cdd,cgb,cgd,cgdo,cgg,cgs,cgso,css,gds,gm,gmbs,id,vth,vb,vd,vg,nid,sfl,l
4788,nom,2e-6,0,200e-3,2.7,,-9.333e-15,-3.655e-15,53.71e-15,935.1e-18,-20.98e-15,1.21e-15,45.21e-15,-25.16e-15,1.21e-15,50.88e-15,634.1e-6,42.11e-6,24.16e-6,135.5e-6,517.3e-3,0,200e-3,2.7,10.89e-24,168.6e-21,2e-6
4789,nom,2e-6,0,300e-3,0,,-4.699e-15,-5.245e-15,5.669e-15,-12.21e-15,-969.7e-18,969.7e-18,14.31e-15,-1.131e-15,1.13e-15,6.375e-15,8.098e-15,3.558e-12,1.169e-12,114.3e-15,517e-3,0,300e-3,0,52.32e-33,34.15e-36,2e-6
4790,nom,2e-6,0,300e-3,100e-3,,-4.699e-15,-5.245e-15,5.718e-15,-11.52e-15,-1.019e-15,1.019e-15,13.71e-15,-1.169e-15,1.168e-15,6.413e-15,181.9e-15,79.81e-12,25.68e-12,2.567e-12,517e-3,0,300e-3,100e-3,1.168e-30,17.24e-33,2e-6
4791,nom,2e-6,0,300e-3,200e-3,,-4.699e-15,-5.245e-15,5.775e-15,-10.93e-15,-1.076e-15,1.076e-15,13.2e-15,-1.19e-15,1.189e-15,6.435e-15,4.038e-12,1.758e-9,554e-12,56.98e-12,517e-3,0,300e-3,200e-3,25.59e-30,8.492e-30,2e-6
4792,nom,2e-6,0,300e-3,300e-3,,-4.699e-15,-5.251e-15,5.829e-15,-10.42e-15,-1.13e-15,1.13e-15,12.79e-15,-1.236e-15,1.198e-15,6.487e-15,84.96e-12,35.83e-9,11.05e-9,1.199e-9,517e-3,0,300e-3,300e-3,519e-30,3.745e-27,2e-6
4793,nom,2e-6,0,300e-3,400e-3,,-4.7e-15,-5.381e-15,5.868e-15,-9.795e-15,-1.168e-15,1.168e-15,12.99e-15,-2.022e-15,1.203e-15,7.398e-15,1.479e-9,570e-9,172.3e-9,21.04e-9,517e-3,0,300e-3,400e-3,8.219e-27,1.074e-24,2e-6
4794,nom,2e-6,0,300e-3,500e-3,,-4.719e-15,-7.066e-15,5.903e-15,-6.794e-15,-1.195e-15,1.189e-15,21.2e-15,-13.21e-15,1.206e-15,20.21e-15,17.74e-9,5.987e-6,1.782e-6,260.8e-9,517e-3,0,300e-3,500e-3,86.04e-27,113.9e-24,2e-6
4795,nom,2e-6,0,300e-3,600e-3,,-4.781e-15,-9.612e-15,6.027e-15,-2.298e-15,-1.252e-15,1.198e-15,35.03e-15,-31.48e-15,1.207e-15,40.87e-15,136.5e-9,28.51e-6,8.372e-6,1.826e-6,517e-3,0,300e-3,600e-3,408.9e-27,3.03e-21,2e-6
4796,nom,2e-6,0,300e-3,700e-3,,-4.878e-15,-9.762e-15,6.417e-15,-1.549e-15,-1.417e-15,1.203e-15,36.8e-15,-33.84e-15,1.208e-15,43.31e-15,705.2e-9,59.65e-6,17.21e-6,6.244e-6,517e-3,0,300e-3,700e-3,856.2e-27,20.27e-21,2e-6
4797,nom,2e-6,0,300e-3,800e-3,,-5.084e-15,-9.584e-15,7.507e-15,-1.238e-15,-1.87e-15,1.206e-15,37.2e-15,-34.09e-15,1.208e-15,43.45e-15,3.004e-6,86.48e-6,24.5e-6,13.59e-6,517e-3,0,300e-3,800e-3,1.258e-24,60.88e-21,2e-6
4798,nom,2e-6,0,300e-3,900e-3,,-5.523e-15,-9.287e-15,10.35e-15,-869.2e-18,-3.051e-15,1.207e-15,37.96e-15,-34.04e-15,1.209e-15,43.63e-15,11.36e-6,106.6e-6,29.84e-6,23.31e-6,517e-3,0,300e-3,900e-3,1.63e-24,121.1e-21,2e-6
4799,nom,2e-6,0,300e-3,1,,-6.24e-15,-8.741e-15,16.04e-15,-411.6e-18,-5.411e-15,1.208e-15,39.34e-15,-33.51e-15,1.209e-15,44.17e-15,32.48e-6,117.1e-6,32.84e-6,34.56e-6,517.1e-3,0,300e-3,1,2.117e-24,188.7e-21,2e-6
4800,nom,2e-6,0,300e-3,1.1,,-6.994e-15,-7.953e-15,23.4e-15,26.08e-18,-8.468e-15,1.208e-15,40.94e-15,-32.5e-15,1.209e-15,45.07e-15,65.11e-6,119.6e-6,34.12e-6,46.43e-6,517.1e-3,0,300e-3,1.1,2.71e-24,253.4e-21,2e-6
4801,nom,2e-6,0,300e-3,1.2,,-7.538e-15,-7.139e-15,30.03e-15,342.5e-18,-11.22e-15,1.209e-15,42.24e-15,-31.36e-15,1.209e-15,46.04e-15,102.7e-6,118.5e-6,34.66e-6,58.33e-6,517.1e-3,0,300e-3,1.2,3.312e-24,311e-21,2e-6
4802,nom,2e-6,0,300e-3,1.3,,-7.864e-15,-6.439e-15,35.07e-15,543.8e-18,-13.31e-15,1.209e-15,43.12e-15,-30.35e-15,1.209e-15,46.9e-15,141.5e-6,116e-6,34.94e-6,70.03e-6,517.1e-3,0,300e-3,1.3,3.909e-24,360.5e-21,2e-6
4803,nom,2e-6,0,300e-3,1.4,,-8.05e-15,-5.875e-15,38.75e-15,669.9e-18,-14.84e-15,1.209e-15,43.7e-15,-29.53e-15,1.209e-15,47.59e-15,180.2e-6,112.8e-6,35.11e-6,81.44e-6,517.2e-3,0,300e-3,1.4,4.494e-24,402e-21,2e-6
4804,nom,2e-6,0,300e-3,1.5,,-8.155e-15,-5.425e-15,41.48e-15,751.3e-18,-15.97e-15,1.209e-15,44.08e-15,-28.86e-15,1.209e-15,48.15e-15,218.2e-6,109.3e-6,35.22e-6,92.5e-6,517.2e-3,0,300e-3,1.5,5.063e-24,435.6e-21,2e-6
4805,nom,2e-6,0,300e-3,1.6,,-8.214e-15,-5.062e-15,43.55e-15,805.7e-18,-16.83e-15,1.209e-15,44.35e-15,-28.32e-15,1.209e-15,48.6e-15,255.3e-6,105.7e-6,35.3e-6,103.2e-6,517.2e-3,0,300e-3,1.6,5.615e-24,461.8e-21,2e-6
4806,nom,2e-6,0,300e-3,1.7,,-8.247e-15,-4.766e-15,45.16e-15,843.5e-18,-17.5e-15,1.209e-15,44.53e-15,-27.88e-15,1.209e-15,48.97e-15,291.3e-6,101.9e-6,35.36e-6,113.5e-6,517.2e-3,0,300e-3,1.7,6.148e-24,480.9e-21,2e-6
4807,nom,2e-6,0,300e-3,1.8,,-8.264e-15,-4.52e-15,46.45e-15,870.5e-18,-18.03e-15,1.209e-15,44.67e-15,-27.51e-15,1.209e-15,49.28e-15,326.1e-6,98.04e-6,35.4e-6,123.5e-6,517.3e-3,0,300e-3,1.8,6.662e-24,493.4e-21,2e-6
4808,nom,2e-6,0,300e-3,1.9,,-8.272e-15,-4.314e-15,47.49e-15,890.5e-18,-18.47e-15,1.209e-15,44.78e-15,-27.2e-15,1.209e-15,49.53e-15,359.7e-6,94.18e-6,35.43e-6,133e-6,517.3e-3,0,300e-3,1.9,7.156e-24,499.8e-21,2e-6
4809,nom,2e-6,0,300e-3,2,,-8.274e-15,-4.138e-15,48.36e-15,905.5e-18,-18.83e-15,1.209e-15,44.85e-15,-26.93e-15,1.209e-15,49.75e-15,392.1e-6,90.33e-6,35.44e-6,142.2e-6,517.3e-3,0,300e-3,2,7.63e-24,500.6e-21,2e-6
4810,nom,2e-6,0,300e-3,2.1,,-8.273e-15,-3.987e-15,49.09e-15,917.1e-18,-19.13e-15,1.209e-15,44.92e-15,-26.71e-15,1.209e-15,49.94e-15,423.3e-6,86.5e-6,35.44e-6,151e-6,517.3e-3,0,300e-3,2.1,8.085e-24,496.3e-21,2e-6
4811,nom,2e-6,0,300e-3,2.2,,-8.269e-15,-3.856e-15,49.7e-15,926.1e-18,-19.38e-15,1.209e-15,44.97e-15,-26.51e-15,1.209e-15,50.11e-15,453.3e-6,82.71e-6,35.43e-6,159.4e-6,517.3e-3,0,300e-3,2.2,8.52e-24,487.3e-21,2e-6
4812,nom,2e-6,0,300e-3,2.3,,-8.264e-15,-3.741e-15,50.24e-15,933.3e-18,-19.61e-15,1.209e-15,45.01e-15,-26.33e-15,1.21e-15,50.25e-15,482e-6,78.98e-6,35.41e-6,167.4e-6,517.4e-3,0,300e-3,2.3,8.936e-24,474.2e-21,2e-6
4813,nom,2e-6,0,300e-3,2.4,,-8.259e-15,-3.64e-15,50.7e-15,939e-18,-19.8e-15,1.209e-15,45.04e-15,-26.18e-15,1.21e-15,50.38e-15,509.5e-6,75.31e-6,35.38e-6,175.1e-6,517.4e-3,0,300e-3,2.4,9.334e-24,457.4e-21,2e-6
4814,nom,2e-6,0,300e-3,2.5,,-8.253e-15,-3.549e-15,51.11e-15,943.7e-18,-19.97e-15,1.209e-15,45.06e-15,-26.04e-15,1.21e-15,50.49e-15,535.8e-6,71.71e-6,35.34e-6,182.4e-6,517.4e-3,0,300e-3,2.5,9.712e-24,437.3e-21,2e-6
4815,nom,2e-6,0,300e-3,2.6,,-8.246e-15,-3.469e-15,51.47e-15,947.6e-18,-20.12e-15,1.21e-15,45.09e-15,-25.92e-15,1.21e-15,50.59e-15,560.9e-6,68.19e-6,35.28e-6,189.3e-6,517.4e-3,0,300e-3,2.6,10.07e-24,414.3e-21,2e-6
4816,nom,2e-6,0,300e-3,2.7,,-8.24e-15,-3.396e-15,51.79e-15,950.7e-18,-20.25e-15,1.21e-15,45.1e-15,-25.8e-15,1.21e-15,50.69e-15,584.9e-6,64.76e-6,35.21e-6,195.9e-6,517.4e-3,0,300e-3,2.7,10.41e-24,388.8e-21,2e-6
4817,nom,2e-6,0,400e-3,0,,-4.564e-15,-5.245e-15,5.495e-15,-12.21e-15,-930.8e-18,930.8e-18,14.27e-15,-1.131e-15,1.13e-15,6.375e-15,6.579e-15,3.581e-12,1.176e-12,115e-15,517e-3,0,400e-3,0,52.64e-33,34.77e-36,2e-6
4818,nom,2e-6,0,400e-3,100e-3,,-4.564e-15,-5.245e-15,5.533e-15,-11.52e-15,-969.7e-18,969.7e-18,13.66e-15,-1.169e-15,1.168e-15,6.413e-15,147.8e-15,80.31e-12,25.85e-12,2.583e-12,517e-3,0,400e-3,100e-3,1.175e-30,17.55e-33,2e-6
4819,nom,2e-6,0,400e-3,200e-3,,-4.564e-15,-5.245e-15,5.583e-15,-10.93e-15,-1.019e-15,1.019e-15,13.14e-15,-1.19e-15,1.189e-15,6.435e-15,3.281e-12,1.769e-9,557.6e-12,57.34e-12,517e-3,0,400e-3,200e-3,25.75e-30,8.645e-30,2e-6
4820,nom,2e-6,0,400e-3,300e-3,,-4.564e-15,-5.251e-15,5.64e-15,-10.42e-15,-1.076e-15,1.076e-15,12.73e-15,-1.235e-15,1.198e-15,6.487e-15,69e-12,36.05e-9,11.12e-9,1.207e-9,517e-3,0,400e-3,300e-3,522.1e-30,3.813e-27,2e-6
4821,nom,2e-6,0,400e-3,400e-3,,-4.565e-15,-5.38e-15,5.694e-15,-9.795e-15,-1.13e-15,1.13e-15,12.95e-15,-2.021e-15,1.203e-15,7.398e-15,1.193e-9,573.5e-9,173.4e-9,21.17e-9,517e-3,0,400e-3,400e-3,8.266e-27,1.095e-24,2e-6
4822,nom,2e-6,0,400e-3,500e-3,,-4.575e-15,-7.059e-15,5.739e-15,-6.798e-15,-1.171e-15,1.168e-15,21.17e-15,-13.2e-15,1.206e-15,20.22e-15,13.45e-9,6.02e-6,1.793e-6,262.3e-9,517e-3,0,400e-3,500e-3,86.47e-27,117.3e-24,2e-6
4823,nom,2e-6,0,400e-3,600e-3,,-4.606e-15,-9.588e-15,5.805e-15,-2.313e-15,-1.21e-15,1.189e-15,34.97e-15,-31.44e-15,1.207e-15,40.9e-15,86.12e-9,28.69e-6,8.425e-6,1.837e-6,517e-3,0,400e-3,600e-3,410.9e-27,3.227e-21,2e-6
4824,nom,2e-6,0,400e-3,700e-3,,-4.641e-15,-9.729e-15,5.943e-15,-1.588e-15,-1.273e-15,1.198e-15,36.65e-15,-33.79e-15,1.208e-15,43.35e-15,339.8e-9,60.3e-6,17.39e-6,6.292e-6,517e-3,0,400e-3,700e-3,861.4e-27,22.58e-21,2e-6
4825,nom,2e-6,0,400e-3,800e-3,,-4.704e-15,-9.565e-15,6.247e-15,-1.332e-15,-1.402e-15,1.203e-15,36.81e-15,-34.08e-15,1.208e-15,43.47e-15,1.053e-6,88.71e-6,25.09e-6,13.77e-6,517e-3,0,400e-3,800e-3,1.267e-24,71.34e-21,2e-6
4826,nom,2e-6,0,400e-3,900e-3,,-4.827e-15,-9.372e-15,6.959e-15,-1.081e-15,-1.699e-15,1.206e-15,37.01e-15,-34.23e-15,1.209e-15,43.49e-15,3.055e-6,113.9e-6,31.62e-6,23.91e-6,517.1e-3,0,400e-3,900e-3,1.638e-24,151.4e-21,2e-6
4827,nom,2e-6,0,400e-3,1,,-5.065e-15,-9.126e-15,8.62e-15,-792.2e-18,-2.389e-15,1.207e-15,37.46e-15,-34.28e-15,1.209e-15,43.59e-15,8.826e-6,135e-6,36.99e-6,36.38e-6,517.1e-3,0,400e-3,1,1.993e-24,255.7e-21,2e-6
4828,nom,2e-6,0,400e-3,1.1,,-5.476e-15,-8.743e-15,12.06e-15,-449.2e-18,-3.819e-15,1.208e-15,38.33e-15,-34.07e-15,1.209e-15,43.89e-15,23.46e-6,148.9e-6,40.72e-6,50.63e-6,517.1e-3,0,400e-3,1.1,2.347e-24,369.6e-21,2e-6
4829,nom,2e-6,0,400e-3,1.2,,-6.009e-15,-8.159e-15,17.5e-15,-80.69e-18,-6.074e-15,1.208e-15,39.61e-15,-33.46e-15,1.209e-15,44.49e-15,49.91e-6,154.3e-6,42.71e-6,65.83e-6,517.1e-3,0,400e-3,1.2,2.905e-24,478.4e-21,2e-6
4830,nom,2e-6,0,400e-3,1.3,,-6.497e-15,-7.443e-15,23.64e-15,238.9e-18,-8.625e-15,1.209e-15,40.94e-15,-32.56e-15,1.209e-15,45.29e-15,84.16e-6,153.9e-6,43.66e-6,81.23e-6,517.2e-3,0,400e-3,1.3,3.476e-24,574.5e-21,2e-6
4831,nom,2e-6,0,400e-3,1.4,,-6.841e-15,-6.738e-15,29.11e-15,471.2e-18,-10.89e-15,1.209e-15,42.03e-15,-31.6e-15,1.209e-15,46.12e-15,121.4e-6,150.9e-6,44.16e-6,96.44e-6,517.2e-3,0,400e-3,1.4,4.045e-24,656.2e-21,2e-6
4832,nom,2e-6,0,400e-3,1.5,,-7.053e-15,-6.12e-15,33.47e-15,627.2e-18,-12.7e-15,1.209e-15,42.82e-15,-30.74e-15,1.209e-15,46.86e-15,159.2e-6,146.9e-6,44.49e-6,111.3e-6,517.2e-3,0,400e-3,1.5,4.605e-24,723.7e-21,2e-6
4833,nom,2e-6,0,400e-3,1.6,,-7.175e-15,-5.602e-15,36.83e-15,730.9e-18,-14.1e-15,1.209e-15,43.38e-15,-30.01e-15,1.209e-15,47.49e-15,196.5e-6,142.3e-6,44.73e-6,125.7e-6,517.3e-3,0,400e-3,1.6,5.151e-24,777.6e-21,2e-6
4834,nom,2e-6,0,400e-3,1.7,,-7.242e-15,-5.173e-15,39.44e-15,800.9e-18,-15.18e-15,1.209e-15,43.77e-15,-29.39e-15,1.209e-15,48.01e-15,233.1e-6,137.5e-6,44.92e-6,139.6e-6,517.3e-3,0,400e-3,1.7,5.681e-24,818.7e-21,2e-6
4835,nom,2e-6,0,400e-3,1.8,,-7.277e-15,-4.815e-15,41.5e-15,849.3e-18,-16.04e-15,1.209e-15,44.06e-15,-28.88e-15,1.209e-15,48.44e-15,268.7e-6,132.5e-6,45.08e-6,153.1e-6,517.3e-3,0,400e-3,1.8,6.192e-24,847.6e-21,2e-6
4836,nom,2e-6,0,400e-3,1.9,,-7.292e-15,-4.515e-15,43.15e-15,883.6e-18,-16.72e-15,1.209e-15,44.28e-15,-28.44e-15,1.209e-15,48.81e-15,303.2e-6,127.4e-6,45.21e-6,166e-6,517.4e-3,0,400e-3,1.9,6.686e-24,865.4e-21,2e-6
4837,nom,2e-6,0,400e-3,2,,-7.295e-15,-4.26e-15,44.5e-15,908.4e-18,-17.28e-15,1.209e-15,44.45e-15,-28.07e-15,1.209e-15,49.12e-15,336.5e-6,122.4e-6,45.32e-6,178.4e-6,517.4e-3,0,400e-3,2,7.16e-24,872.8e-21,2e-6
4838,nom,2e-6,0,400e-3,2.1,,-7.291e-15,-4.041e-15,45.62e-15,926.7e-18,-17.75e-15,1.209e-15,44.57e-15,-27.75e-15,1.209e-15,49.39e-15,368.6e-6,117.3e-6,45.41e-6,190.3e-6,517.4e-3,0,400e-3,2.1,7.615e-24,870.7e-21,2e-6
4839,nom,2e-6,0,400e-3,2.2,,-7.284e-15,-3.852e-15,46.56e-15,940.5e-18,-18.14e-15,1.209e-15,44.67e-15,-27.47e-15,1.209e-15,49.62e-15,399.5e-6,112.3e-6,45.49e-6,201.7e-6,517.4e-3,0,400e-3,2.2,8.052e-24,860e-21,2e-6
4840,nom,2e-6,0,400e-3,2.3,,-7.273e-15,-3.687e-15,47.37e-15,951e-18,-18.47e-15,1.209e-15,44.75e-15,-27.23e-15,1.21e-15,49.83e-15,429.2e-6,107.4e-6,45.54e-6,212.6e-6,517.5e-3,0,400e-3,2.3,8.47e-24,841.6e-21,2e-6
4841,nom,2e-6,0,400e-3,2.4,,-7.262e-15,-3.542e-15,48.06e-15,959e-18,-18.76e-15,1.209e-15,44.82e-15,-27.02e-15,1.21e-15,50e-15,457.7e-6,102.5e-6,45.58e-6,223.1e-6,517.5e-3,0,400e-3,2.4,8.869e-24,816.2e-21,2e-6
4842,nom,2e-6,0,400e-3,2.5,,-7.249e-15,-3.414e-15,48.66e-15,965.3e-18,-19.01e-15,1.209e-15,44.87e-15,-26.83e-15,1.21e-15,50.16e-15,485e-6,97.72e-6,45.6e-6,233e-6,517.5e-3,0,400e-3,2.5,9.25e-24,784.5e-21,2e-6
4843,nom,2e-6,0,400e-3,2.6,,-7.237e-15,-3.299e-15,49.19e-15,970.2e-18,-19.23e-15,1.209e-15,44.92e-15,-26.66e-15,1.21e-15,50.3e-15,511.2e-6,93.03e-6,45.6e-6,242.5e-6,517.5e-3,0,400e-3,2.6,9.614e-24,747.5e-21,2e-6
4844,nom,2e-6,0,400e-3,2.7,,-7.225e-15,-3.196e-15,49.65e-15,974e-18,-19.42e-15,1.21e-15,44.95e-15,-26.51e-15,1.21e-15,50.43e-15,536.2e-6,88.46e-6,45.58e-6,251.5e-6,517.5e-3,0,400e-3,2.7,9.96e-24,705.7e-21,2e-6
4845,nom,2e-6,0,500e-3,0,,-4.444e-15,-5.245e-15,5.344e-15,-12.21e-15,-900.3e-18,900.3e-18,14.24e-15,-1.131e-15,1.13e-15,6.375e-15,5.992e-15,3.6e-12,1.183e-12,115.6e-15,517e-3,0,500e-3,0,52.92e-33,35.24e-36,2e-6
4846,nom,2e-6,0,500e-3,100e-3,,-4.444e-15,-5.245e-15,5.375e-15,-11.52e-15,-930.8e-18,930.8e-18,13.62e-15,-1.169e-15,1.168e-15,6.413e-15,134.6e-15,80.75e-12,25.99e-12,2.597e-12,517e-3,0,500e-3,100e-3,1.181e-30,17.79e-33,2e-6
4847,nom,2e-6,0,500e-3,200e-3,,-4.444e-15,-5.245e-15,5.413e-15,-10.93e-15,-969.7e-18,969.7e-18,13.09e-15,-1.19e-15,1.189e-15,6.435e-15,2.988e-12,1.779e-9,560.6e-12,57.65e-12,517e-3,0,500e-3,200e-3,25.88e-30,8.761e-30,2e-6
4848,nom,2e-6,0,500e-3,300e-3,,-4.444e-15,-5.251e-15,5.463e-15,-10.42e-15,-1.019e-15,1.019e-15,12.67e-15,-1.235e-15,1.198e-15,6.487e-15,62.83e-12,36.25e-9,11.19e-9,1.214e-9,517e-3,0,500e-3,300e-3,524.9e-30,3.864e-27,2e-6
4849,nom,2e-6,0,500e-3,400e-3,,-4.444e-15,-5.38e-15,5.52e-15,-9.795e-15,-1.076e-15,1.076e-15,12.89e-15,-2.021e-15,1.203e-15,7.399e-15,1.082e-9,576.5e-9,174.3e-9,21.28e-9,517e-3,0,500e-3,400e-3,8.309e-27,1.11e-24,2e-6
4850,nom,2e-6,0,500e-3,500e-3,,-4.451e-15,-7.055e-15,5.578e-15,-6.799e-15,-1.132e-15,1.13e-15,21.13e-15,-13.2e-15,1.206e-15,20.22e-15,11.8e-9,6.047e-6,1.801e-6,263.6e-9,517e-3,0,500e-3,500e-3,86.84e-27,119.6e-24,2e-6
4851,nom,2e-6,0,500e-3,600e-3,,-4.469e-15,-9.576e-15,5.638e-15,-2.32e-15,-1.179e-15,1.168e-15,34.93e-15,-31.43e-15,1.207e-15,40.92e-15,67.92e-9,28.81e-6,8.459e-6,1.845e-6,517e-3,0,500e-3,600e-3,412.4e-27,3.362e-21,2e-6
4852,nom,2e-6,0,500e-3,700e-3,,-4.486e-15,-9.712e-15,5.715e-15,-1.602e-15,-1.223e-15,1.189e-15,36.59e-15,-33.77e-15,1.208e-15,43.37e-15,229.4e-9,60.61e-6,17.48e-6,6.32e-6,517e-3,0,500e-3,700e-3,864.6e-27,24.18e-21,2e-6
4853,nom,2e-6,0,500e-3,800e-3,,-4.511e-15,-9.548e-15,5.838e-15,-1.36e-15,-1.279e-15,1.198e-15,36.69e-15,-34.06e-15,1.208e-15,43.49e-15,592.1e-9,89.47e-6,25.29e-6,13.85e-6,517e-3,0,500e-3,800e-3,1.273e-24,78.47e-21,2e-6
4854,nom,2e-6,0,500e-3,900e-3,,-4.555e-15,-9.366e-15,6.074e-15,-1.137e-15,-1.38e-15,1.203e-15,36.76e-15,-34.24e-15,1.209e-15,43.49e-15,1.381e-6,115.8e-6,32.1e-6,24.12e-6,517.1e-3,0,500e-3,900e-3,1.646e-24,171.6e-21,2e-6
4855,nom,2e-6,0,500e-3,1,,-4.632e-15,-9.173e-15,6.568e-15,-907.7e-18,-1.587e-15,1.206e-15,36.89e-15,-34.4e-15,1.209e-15,43.51e-15,3.183e-6,140.2e-6,38.2e-6,36.92e-6,517.1e-3,0,500e-3,1,2.001e-24,301.5e-21,2e-6
4856,nom,2e-6,0,500e-3,1.1,,-4.77e-15,-8.95e-15,7.621e-15,-660e-18,-2.024e-15,1.207e-15,37.18e-15,-34.49e-15,1.209e-15,43.58e-15,7.541e-6,161.5e-6,43.46e-6,52.01e-6,517.1e-3,0,500e-3,1.1,2.341e-24,458.7e-21,2e-6
4857,nom,2e-6,0,500e-3,1.2,,-5.004e-15,-8.648e-15,9.766e-15,-383.3e-18,-2.915e-15,1.208e-15,37.73e-15,-34.43e-15,1.209e-15,43.75e-15,17.9e-6,177.5e-6,47.56e-6,68.99e-6,517.1e-3,0,500e-3,1.2,2.675e-24,626.8e-21,2e-6
4858,nom,2e-6,0,500e-3,1.3,,-5.341e-15,-8.207e-15,13.5e-15,-82.03e-18,-4.464e-15,1.208e-15,38.65e-15,-34.1e-15,1.209e-15,44.14e-15,38.28e-6,185.7e-6,50.19e-6,87.19e-6,517.2e-3,0,500e-3,1.3,3.1e-24,787.2e-21,2e-6
4859,nom,2e-6,0,500e-3,1.4,,-5.707e-15,-7.615e-15,18.53e-15,207.7e-18,-6.554e-15,1.209e-15,39.81e-15,-33.47e-15,1.209e-15,44.75e-15,68.13e-6,186.8e-6,51.62e-6,105.8e-6,517.2e-3,0,500e-3,1.4,3.638e-24,928e-21,2e-6
4860,nom,2e-6,0,500e-3,1.5,,-6.008e-15,-6.955e-15,23.81e-15,444.1e-18,-8.742e-15,1.209e-15,40.95e-15,-32.65e-15,1.209e-15,45.49e-15,103.1e-6,183.9e-6,52.42e-6,124.3e-6,517.3e-3,0,500e-3,1.5,4.18e-24,1.046e-18,2e-6
4861,nom,2e-6,0,500e-3,1.6,,-6.21e-15,-6.321e-15,28.48e-15,615.9e-18,-10.68e-15,1.209e-15,41.88e-15,-31.82e-15,1.209e-15,46.22e-15,139.6e-6,179.1e-6,52.95e-6,142.4e-6,517.3e-3,0,500e-3,1.6,4.716e-24,1.142e-18,2e-6
4862,nom,2e-6,0,500e-3,1.7,,-6.328e-15,-5.758e-15,32.31e-15,734.8e-18,-12.27e-15,1.209e-15,42.6e-15,-31.06e-15,1.209e-15,46.88e-15,176.3e-6,173.6e-6,53.36e-6,160e-6,517.3e-3,0,500e-3,1.7,5.24e-24,1.218e-18,2e-6
4863,nom,2e-6,0,500e-3,1.8,,-6.389e-15,-5.275e-15,35.39e-15,816.4e-18,-13.55e-15,1.209e-15,43.13e-15,-30.39e-15,1.209e-15,47.45e-15,212.4e-6,167.7e-6,53.7e-6,177e-6,517.4e-3,0,500e-3,1.8,5.748e-24,1.274e-18,2e-6
4864,nom,2e-6,0,500e-3,1.9,,-6.415e-15,-4.865e-15,37.86e-15,872.9e-18,-14.58e-15,1.209e-15,43.53e-15,-29.82e-15,1.209e-15,47.94e-15,247.5e-6,161.5e-6,53.99e-6,193.4e-6,517.4e-3,0,500e-3,1.9,6.24e-24,1.311e-18,2e-6
4865,nom,2e-6,0,500e-3,2,,-6.42e-15,-4.514e-15,39.86e-15,912.6e-18,-15.41e-15,1.209e-15,43.83e-15,-29.33e-15,1.209e-15,48.36e-15,281.6e-6,155.3e-6,54.25e-6,209.1e-6,517.4e-3,0,500e-3,2,6.714e-24,1.332e-18,2e-6
4866,nom,2e-6,0,500e-3,2.1,,-6.413e-15,-4.214e-15,41.51e-15,941e-18,-16.09e-15,1.209e-15,44.06e-15,-28.91e-15,1.209e-15,48.72e-15,314.6e-6,149.1e-6,54.47e-6,224.3e-6,517.5e-3,0,500e-3,2.1,7.169e-24,1.338e-18,2e-6
4867,nom,2e-6,0,500e-3,2.2,,-6.398e-15,-3.955e-15,42.88e-15,961.6e-18,-16.66e-15,1.209e-15,44.24e-15,-28.54e-15,1.209e-15,49.03e-15,346.5e-6,142.9e-6,54.67e-6,238.8e-6,517.5e-3,0,500e-3,2.2,7.607e-24,1.329e-18,2e-6
4868,nom,2e-6,0,500e-3,2.3,,-6.379e-15,-3.729e-15,44.03e-15,976.7e-18,-17.14e-15,1.209e-15,44.38e-15,-28.22e-15,1.21e-15,49.31e-15,377.1e-6,136.8e-6,54.84e-6,252.7e-6,517.5e-3,0,500e-3,2.3,8.026e-24,1.308e-18,2e-6
4869,nom,2e-6,0,500e-3,2.4,,-6.358e-15,-3.531e-15,45.02e-15,987.9e-18,-17.55e-15,1.209e-15,44.5e-15,-27.94e-15,1.21e-15,49.55e-15,406.6e-6,130.7e-6,54.99e-6,266e-6,517.6e-3,0,500e-3,2.4,8.428e-24,1.276e-18,2e-6
4870,nom,2e-6,0,500e-3,2.5,,-6.336e-15,-3.357e-15,45.87e-15,996.2e-18,-17.9e-15,1.209e-15,44.6e-15,-27.69e-15,1.21e-15,49.76e-15,434.9e-6,124.7e-6,55.11e-6,278.6e-6,517.6e-3,0,500e-3,2.5,8.811e-24,1.233e-18,2e-6
4871,nom,2e-6,0,500e-3,2.6,,-6.314e-15,-3.201e-15,46.61e-15,1.002e-15,-18.21e-15,1.209e-15,44.67e-15,-27.47e-15,1.21e-15,49.95e-15,462e-6,118.9e-6,55.2e-6,290.7e-6,517.6e-3,0,500e-3,2.6,9.178e-24,1.181e-18,2e-6
4872,nom,2e-6,0,500e-3,2.7,,-6.293e-15,-3.062e-15,47.26e-15,1.007e-15,-18.48e-15,1.209e-15,44.74e-15,-27.27e-15,1.21e-15,50.11e-15,488e-6,113.2e-6,55.27e-6,302.2e-6,517.6e-3,0,500e-3,2.7,9.527e-24,1.122e-18,2e-6
4873,nom,2e-6,0,600e-3,0,,-4.336e-15,-5.245e-15,5.212e-15,-12.21e-15,-876e-18,876e-18,14.22e-15,-1.131e-15,1.13e-15,6.375e-15,5.709e-15,3.618e-12,1.189e-12,116.2e-15,517e-3,0,600e-3,0,53.18e-33,35.64e-36,2e-6
